text_id,text,task_1,task_2,task_3
hasoc_en_275,These clubs constantly take advantage of these friendlies you pay top dollar for a ticket to see some kid play from the B team. Here in NY we’re starting to learn our lesson I won’t attend these stupid ass ICC matches ever again. It’s a Con,NOT,NONE,NONE
hasoc_en_2971,@DevinCow @davidmweissman @KimEGoldman Followed @KimEGoldman and blocked #murderer,HOF,HATE,TIN
hasoc_en_5435,Do we know which of the leadership candidates Hammond supports?  #BorisJohnsonShouldNotBePM https://t.co/VTGx93T9to,HOF,HATE,TIN
hasoc_en_4678,Happy John McCain day!!! @DonaldJTrumpJr @realDonaldTrump @robreiner @TheRickWilson @funder @dixon_dar @RWPUSA #ImpeachmentInquiry #CountryOverParty #TrumpIsATraitor #TrumpMustResign #TrumpTantrum #DerangedDonald #2020Elections https://t.co/eGxMfqB5hw,HOF,HATE,TIN
hasoc_en_1039,"Mahendra Singh Dhoni's love for the Nation, Armed Forces and Soldiers has been intact which is truly commendable. He is Nation's Hero. No one represents our Country better than him. I stand with @msdhoni  #DhoniKeepsTheGlove #DhoniKeSaathDesh   #IndiaWithDhoni   #IndiaWithDhoni https://t.co/JXliqUJBeO",NOT,NONE,NONE
hasoc_en_1663,Did I just hear that right?  Andrea Mitchell asked Anita Hill if she thought the way Joe Biden handled the Clarence Thomas hearings put him on a moral equivalence with Donald Trump.  #WTAF #dickhead,NOT,NONE,NONE
hasoc_en_5501,"#GandiNaaliAbuse I don't see any wrong in comparing Narendra Modi with Swami Vivekananda, only congis praise fools like @RahulGandhi who is good for nothing",NOT,NONE,NONE
hasoc_en_4411,"@JamesBlunt hey James your music still sucks, anyone can come up with that “your beautiful” hahaha #dickhead #lol",HOF,OFFN,TIN
hasoc_en1_5742,"I am confident that under the leadership of Shri @AmitShah and Shri @JPNadda, and powered by the hardwork of our Karyakartas, the BJP will continue winning people’s trust and serving our society. We remain committed to building a strong, developed and inclusive India.",NOT,NONE,NONE
hasoc_en_4516,"@tictoc Condemn a foreign power who attacked our democracy?🤔🤔🤔 ohhh, you must be talking about Benghazi. You rememember that right Hill? Where 4 Americans were killed while you ignored their requests for help. #STFU #Murderer #NeverForgetBenghazi #DemonstrationMyAss #POS",HOF,HATE,TIN
hasoc_en_3957,ICC is not God. If we give in today then tomorrow they will ask us to remove sacred threads worn by players of all religions on their hands and neck.   #DhoniKeepsTheGlove   #DhoniKeSaathDesh   #ISupportDhoni,HOF,HATE,TIN
hasoc_en_1833,If you guys reconsider entire scenario MS Dhoni shall be honoured for this heroic act. You guys have taken an inappropriate step without doing proper research about the meaning of the badge @ICC @cricketworldcup @BCCI #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1329,And lie some more #FuckTrump https://t.co/gqrgIxAejj,NOT,NONE,NONE
hasoc_en_4353,#stopZakirNaik   #terrorism  #terrorist   #terroristNationPakistan  He says that if you give your life for allah then you would got to jannat which motivates suicide bombers of many terrorist organisation,HOF,OFFN,TIN
hasoc_en_5108,"@idontlikemunday Maybe because the NBA requires extra credentials to be let on the floor after a team clinches, and Ujiri wasn't wearing them. And maybe the cops didn't memorize what every Raptors' employee looked like. But why let facts get in the way of your fake racism story? #douchebag",NOT,NONE,NONE
hasoc_en_168,HUMP DAY #9   @Unite2020 #FUCKTRUMP #VoteBlueNoMatterWho   @SoZooMe1   @LittleItalyPic   @CJ_isnowblue   @TerriDF   @umacoopa1   @fuckthewall2019 💩🤣  @ras4800   @heyjude831   @moonyeensghost   @donnaleeforte   @JimMick67  @TweetFiction   @SpacialK3   @Barbara27Morris   @candynorthgirl https://t.co/BEl6AI65kf,NOT,NONE,NONE
hasoc_en1_4453,"Noida: Man asks daughter, her husband to vacate house to accommodate 2 new wives, booked",NOT,NONE,NONE
hasoc_en_5762,It’s time for ICC to focus on improving umpire standard in world cup instead of Dhoni’s gloves. #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1176,"It’s a good thing that @TheRealOJ32 clarified that all of the other OJ accounts are fake... wouldn’t want anyone, you know, compromising his reputation or anything crazy. A lot of bad people out there #murderer https://t.co/Rbs9clxSpm",NOT,NONE,NONE
hasoc_en_1224,@Kokomothegreat So stupid it's scary. #IdiotTrump,NOT,NONE,NONE
hasoc_en_3129,All cricket board announced their official jersey for upcoming matches.   #ShameOnICC https://t.co/5C7HpRikD9,NOT,NONE,NONE
hasoc_en_5303,"Who the hell are U to question him 4 wat to wear or wat to not?It’s his belief. Pak players too offered namaz on cricket ground,do sajda wen dey wins or do century. Der is nothing wrong in it. We do write 786 or Om on our exam papers to get pass. It’s common! #DhoniKeepsTheGlove https://t.co/8dgkUpcU5v",NOT,NONE,NONE
hasoc_en_5423,@tedlieu @realDonaldTrump @POTUS WHAT FOOL THIS #IDIOTTRUMP IS,HOF,HATE,TIN
hasoc_en_3480,@GOP NOT a cause for celebration.  #PutinsPuppet #DesperateDonald #TrumpIsATraitor #TrumpIsNotAboveTheLaw #ImprisonTrump https://t.co/OtJsPQMjvz,NOT,NONE,NONE
hasoc_en_1080,#ShameOnICC  @cricketworldcup #CWC19 had to be the best but due to the minor thoughts of @ICC it turned worst  @cricbuzz @BCCI can host the  tournaments best...  #ENGvsWI #WIvENG #CWC2019  Listen Michael Phelps claims the WC trophy coz he is best swimmer  @englandcricket shame on you,NOT,NONE,NONE
hasoc_en_3136,@thehill @realDonaldTrump already said 'clearly' he would  #TrumpIsATraitor,HOF,HATE,TIN
hasoc_en_3839,#SaturdayThoughts #SaturdayMotivation #Savethedoctors #MamtaBanerjee #mamtalosingcontrol #WestBengal #BengalDoctorsStrike #BengalViolence #DoctorsProtest #DoctorsFightBack #DoctorsUnderOppression #doctor #jokes #TEHC    (Credits: @Kulkarnium ) https://t.co/pqEpZbDlM5,NOT,NONE,NONE
hasoc_en_2499,#SaveBengal    Zero Law &amp; Order in Bengal  No #Mamata in #Mamata    Doctors aren't safe  Teachers aren't safe  Oppositions aren't safe  Electoral Officer aren't safe    No #Democracy in #Bengal    Solution? .......@narendramodi   #DoctorsFightBack https://t.co/uarhj8z3BR,NOT,NONE,NONE
hasoc_en_3967,"Oh Boris the #dickhead. When ‘Hue mans’ (dark brown Africans) were building pyramids in Africa and created civilisation itself, I think it’s fair to say ‘they had high IQs’! What say you ‘dumb arse’!?  And your propaganda is wearing thin by the way🖕🏿🤓FOH https://t.co/VRhIL6DoPe",HOF,PRFN,TIN
hasoc_en_2645,@Ish_Bhandari Who will make #congressmuktbharat first ?,NOT,NONE,NONE
hasoc_en_1088,"@ShashiTharoor Couldn't agree more.  Stop this atrocities on Doctors.  Have heard they are still diagnosing patients but not taking money since it will be unethical for them to take money during strike, but yet not defying there duty. Deserve respect.  #doctors  #DoctorsProtest   #DoctorsFightBack",NOT,NONE,NONE
hasoc_en_4951,"Brutal, horrific, shocking ...a new low in the vitiation of human mind. The perpetrators must not go unpunished.    #death #deathofhumanity #murder #aligarh #womenempowerment #childrapist #3yearsold #girl #raped #Muslims  #childmolester #rapist #kid #kidrape #aligarhrapecase2019 https://t.co/9r92TnVuEi",HOF,HATE,UNT
hasoc_en_3791,@TheRealOJ32 @KrisJenner Because this is what everyone needed you to put to rest. Thanks for the clarification OJ. #murderer #gimmeabreak #theglovedidfitbeforethebloodshrankit,NOT,NONE,NONE
hasoc_en_1145,"@RepMattGaetz @JohnWDean @realDonaldTrump Oh, you poor dear... Fasten your seatbelt. This is only the beginning.     #ImpeachmentInquiryNow  #TrumpsWorseThanNixon  #AmericansForImpeachnent  #NoOneIsAboveTheLaw  #ObstructionOfJustice   #HighCrimesAndMisdemeanors  #TrumpPrison  #TraitorTrump  #FuckTrump    #Resistance 🇺🇲🇺🇲🇺🇲 https://t.co/z6EpwqQDSO",NOT,NONE,NONE
hasoc_en1_5287,"Impressive i wish this exercise takes place all over India, we all will sooner or later face a calamity ",NOT,NONE,NONE
hasoc_en_2273,@SenToomey @AmericanLegion @SteveDaines You just use the military for a photo-op for your convenience. #FlagDay #JohnMCainDay #JohnMcCainDayJune14th #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_232,I think he expected crowds of Tories to come out to support him. He has that same needy problem that Trump has.,NOT,NONE,NONE
hasoc_en_3290,@RepDougCollins @TheJusticeDept Look what's trending:  #JohnMcCainDay #JohnMcCainDayJune14 #JohnMcCainDayJune14th #JohnMcCainAmericanHero   vs.  #TrumpIsATraitor #TrumpTreason  #TrumpsAnInternationalDisgrace #TrumpResignNow #TrumpCriminalInvestigations #TrumpCrimeSyndicate #TrumpCrimeFamily #TrumpNatSecRisk   🇺🇸,NOT,NONE,NONE
hasoc_en_5562,What do you get the man who lies about everything? #JohnMcCainDay #FuckTrump #LiarInChief #TraitorInChief #ImpeachTrump #Resist,HOF,OFFN,TIN
hasoc_en_4276,and you’re too busy checking up on what Blues fans are doing #dickhead #obsessed https://t.co/Gzl170MMlz,HOF,PRFN,TIN
hasoc_en_394,"These bans have had very real consequences, splitting families apart and destroying the refugee resettlement program by 75%. Now Trump wants to end it completely. https://www.politico.com/story/2019/07/18/trump-officials-refugee-zero-1603503 … #DemDebate #RepealTheBan #NoMuslimBanEver",NOT,NONE,NONE
hasoc_en_5378,The curse of Imran .  The incompetence and total ineptness fully proved. This govt must be booted out before we become another Syria or Iraq!  @MiftahIsmail  @MaizaHameed  #ImranGoldsmith  #PTIGovernment  #imranhataomulkbachao  #electedvsselected  #Pakistan  #PMLN    https://t.co/jNJ2FB33Gj,HOF,HATE,TIN
hasoc_en_3143,Donald and the Delusion Discount #Resist #ResistTrump #FuckTrump https://t.co/UJHYEn74ZR,NOT,NONE,NONE
hasoc_en_3962,Not much reporting on the further devaluation of the £ (GBP) against the € (Euro) and against the $ (USD) as well as against most other currencies in the last 10 days #BorisJohnsonShouldNotBePM #Brexitparty_uk ? And Unionists worry about a Scottish Currency 😂,HOF,HATE,UNT
hasoc_en_5481,Woohoo!! Hope this is real! #DoYourJobMitch #resist #FuckTrump #TrumpsWorseThanNixon #ResistTrump #TraitorTrump #TheResistance #DitchMitch news - live: Mueller to give obstruction testimony 'very soon' as president makes rambling campaign speech ... https://t.co/50wtRtjNGX,HOF,PRFN,TIN
hasoc_en_991,Sometimes they try but end up looking even more stupid.  It's all about finances. You cannot say no to more than 60% of the revenue. ,HOF,HATE,TIN
hasoc_en_374,@TomLondon6 the phwaarr factor i.e making a noise with your mouth but not saying anything    #BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_920,Only 1300 cases of tripple talaq have been filed. How many incidents of nikah halala happened?,NOT,NONE,NONE
hasoc_en_5051,"@ICC Dear icc, insted of focusing in what is there dhoni's gloves, start focusing on the quality of umpiring in cricket world cup, the world was watching 🙏  #DhoniKeepsTheGlove",HOF,HATE,TIN
hasoc_en_3103,Hilarious 😂 🤣 😂 🤣 😂 &amp; true #C4debate #BorisJohnsonShouldNotBePM https://t.co/i8GcTRNGOV,NOT,NONE,NONE
hasoc_en_309,So has that derby fan had his bouncing Frank tattoo removed yet😂😂😂😂😂😂😂#dickhead,NOT,NONE,NONE
hasoc_en_2099,Carragher has just compared TAA to beckham what ! Worlds apart you clown ! #dickhead,NOT,NONE,NONE
hasoc_en_1021,"Labour MP Wes Streeting listed on Twitter the various occasion Boris Johnson made fantasy claims, broke promises and launched expensive ‘vanity projects’ as Mayor of London. Time to fact-check Boris Johnson’s mayoralty.  #BorisJohnsonShouldNotBePM  https://t.co/5XLUpSZwdq",HOF,HATE,TIN
hasoc_en_3524,'Iran written all over it.' Shades of Tonkin gulf perhaps? #fucktrump #liarinchief #propaganda,NOT,NONE,NONE
hasoc_en_3333,All the best to #TeamIndia for another swimming competition on Sunday against #Pakistan.     #INDvPAK #ShameOnICC  #CWC19 #CWC19Rains ☔☔ https://t.co/8p3k7VZ6Dp,NOT,NONE,NONE
hasoc_en1_1197,Arfa Khanum Sherwani chose to interview the wrong man- Arif Mohammad Khan who exposed her bigotry & hypocrisy. Huge amount of Respect for Arif Saheb for his philosophy & what he says at end.  #mediacrooks,NOT,NONE,NONE
hasoc_en_2216,Everyone concerned about the doctors strike and issues they raise must also read this.     #DoctorsFightBack #DoctorStrike https://t.co/wnY9p9TqIY,NOT,NONE,NONE
hasoc_en_2288,I see the unscrupulous and opportunistic #BorisJohnsonShouldNotBePM has decided to back #Heathrow expansion. End of retreat from commitment to lie in front of the bulldozers. On the bright side he may now support #PeoplesVote and #StopBrexit in a few months.,NOT,NONE,NONE
hasoc_en_2184,@MrsGandhi @priyankagandhi Vinash kaale vipreet budhhi  The sister is just as half minded as his brother. #congressmuktbharat,HOF,OFFN,TIN
hasoc_en_3050,#DoctorsFightBack  #Savethedoctors   #SaveTheSaviour   Stop violence against doctors! https://t.co/jMNUlOYcGP,NOT,NONE,NONE
hasoc_en_1434,@JohnnyMercerUK No! Any politican who says 'trust me' and has a record of serial breaking that trust CANNOT BE TRUSTED! Ever. #BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_4363,@Jon77349053 @AyeJaiFPS @JCMGoochy @Mogulsgg She probaBLY did! #douchebag #learnhowtospell,HOF,HATE,TIN
hasoc_en_2771,#ShameOnICC @ECB_cricket hahaha I pity on your country where called as national sport of the country for we Indians cricket is not just a sports lts a other religion. https://t.co/yLRpNKoASZ,HOF,HATE,TIN
hasoc_en_813,"@PoddarVaishali @aajtak Haha , cling themselves working on mission #congressmuktbharat",NOT,NONE,NONE
hasoc_en_66,Gee... where have we seen this before? #fucktrump #ImpeachDonaldTrumpNOW Leaked docs reveal Russian effort to exert influence in Africa  https://t.co/Hb5krYqkIB,NOT,NONE,NONE
hasoc_en_1303,"@realDonaldTrump   #realdonaldtrump #fucktrump #trump2020  GETTIN READY TO WATCH FOX N FRIENDS WITH MY IDIOT BUDDY, DOG VOMIT TRUMP https://t.co/BAGmLwBQzF",HOF,OFFN,TIN
hasoc_en_5835,What's the deal with Griezmann and his way of revealing things. Big promo to stay hes staying then a big promo to say hes leaving now another to reveal his next club.     #mufc #dickhead,HOF,PRFN,UNT
hasoc_en_5196,"@ICC has problem with gloves, bats and everything else other than games being washed out! #ShameOnICC   Focus on having cricket matches than controversies. #RainStopsMatch #rainworldcup @bhogleharsha https://t.co/kc0lI2lrB5",HOF,HATE,TIN
hasoc_en_1159,Prominent white supremacists are still on YouTube in wake of ban #Resist #ResistTrump #FuckTrump https://t.co/rS1m7H9Z2C,NOT,NONE,NONE
hasoc_en_1941,#QuestionOfTheDay: #Quiz    542. Which blood group is called universal donor ?    [A] AB+  [B] AB-  [C] O+  [D] O-    Answer✍ &amp; Test Ur GK  541st Ans: [A] Kerala.    Plz #Like &amp; #Retweet🔃    #WorldBloodDonorDay  #MamataLosingControl  #RainStopsMatch #ShameOnICC  #FridayMotivation #instagramdown,NOT,NONE,NONE
hasoc_en_3253,#DoctorsFightBack  Give them proper environment https://t.co/sZaLkCdnsL,NOT,NONE,NONE
hasoc_en_1211,"Being LGBT is now the height of respectability, while being Toby Young is morally suspect. #TobyYoung  #cishet #Dickhead https://t.co/40pDt6lCz6",NOT,NONE,NONE
hasoc_en_3765,@The_JJAllen @BettyBowers 'Replied to a tweet saying something akin to ' oh yeah'   Bullshit i did . I said politely they are as fucked as each other .  So what is your next reply chief ?  OR are you the Perennial victim of oppression ? #dickhead,HOF,PRFN,TIN
hasoc_en_5161,I think comettee members of #ICC was on high weed when they have selected #England for World Cup. Most of the teams will loose their chances to move forward in this World Cup just because of this rainy weather  #ShameOnICC,NOT,NONE,NONE
hasoc_en_3625,I’ll never forgive this motherfucker or all the people that covered for him #complicit #rapist #fuckBrettKavanaugh https://t.co/C6ritwkXv7,HOF,PRFN,UNT
hasoc_en_487,#Gavaskar Sahib 1st of all your rule dosent apply on the Respect of #Indianarmedforces let me be very loud and clear.Dhoni's Gloves is not breaching the ICC Rules &amp; Regulations at all.I am ashamed of your opinion of opposing this rather than supporting this.. #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_2716,@rayleengale #Vote     #StrongerTogether     #LoveIsLove and of course .....     #FuckTrump #BlueSenate2020     💙,HOF,PRFN,TIN
hasoc_en_3590,#IdiotTrump Claims he Dazzled #QueenElizabeth | 😂😂😂😂😂 https://t.co/rh00xKvLA7,NOT,NONE,NONE
hasoc_en1_1274,"Yes there is a big difference when I leave twitter and in daily life when I see a Muslim in problem, old I stand and offers my seat, I pay extra money to poor irrespective of which religion they belong to.  पिताजी के दोस्त को प्रणाम करता, वो मुसलमान है.  नफरत उतनी नहीं है अभी .",NOT,NONE,NONE
hasoc_en_5447,#DoctorsFightBack   Why should the nation suffer from mentally deranged psychotic leaders?? Have we as a nation failed to generate visionary leaders? https://t.co/wCQL4JG2Nc,HOF,HATE,UNT
hasoc_en_922,@toadmeister looking desperately for that attention he craves #fuckoff #shitbag #dickhead https://t.co/4VvP8FuZH7 https://t.co/JQ81mdY9Xz,HOF,PRFN,TIN
hasoc_en_323,@realDonaldTrump @USArmy Trump is a piece of 💩 Well I was serving proudly he was playing Captain Bone Spurr’s at Studio 54 in NY Spending his Daddy’s money 💰 prowling for women like Ivanka And Melania The Purple heart he has he took from a veteran and stated that was the easy way to get it #fucktrump,HOF,OFFN,TIN
hasoc_en_249,"If the #US wanted war with #Iran, they had their pretexts for war long ago. America fears Iran’s ambitious military program, they know the consequences that will follow will be severe. The White House has really backed themselves in a tight corner on this one. #IdiotTrump",NOT,NONE,NONE
