text_id,text,task_1,task_2,task_3
hasoc_en_2687,"#ShameOnICC here in the UK there is no publicity, no buzz , no news about the cricket and definitely no TV coverage  highlights at midnight! Uk should never be allowed to host again. Selling a national event to Rupert Murdoch's Sky!!",NOT,NONE,NONE
hasoc_en_4253,"@TheRealOJ32 Repent, you devil. #MURDERER",HOF,HATE,TIN
hasoc_en_965,This is called group halala....Islam permits this...so stop cribbing and pointing fingers. Islam is a peaceful religion and the Muslims are a afraid group.,HOF,HATE,TIN
hasoc_en_2186,"Trump (since March): No collusion, no coullusion!    Trump (Now): Anyone down to collude? Anyone? I won't call the FBI, I promise! #TrumpIsATraitor https://t.co/i2WdQLqcSd",NOT,NONE,NONE
hasoc_en_2541,2020 can't come fast enough.    #TrumpIsATraitor https://t.co/aZta1T7OYM,NOT,NONE,NONE
hasoc_en_101,@BorisJohnson If we want to unite our country- we should commit that anyone who us scared to face a bit of public scrutiny shouldn't be allowed to run for Prime Minister...  #BorisJohnsonShouldNotBePM #BorisJohnson #ToryLeadership #ToryLeadershipDebate #ToriesOut,NOT,NONE,NONE
hasoc_en_3405,@realDonaldTrump @SecPompeo Only #US government to recognize #Pakistan as a #TerroristNationPakistan https://t.co/6JtU7blj7V,NOT,NONE,NONE
hasoc_en_170,"So Pakistan and india will not face each other. ICC is favouring @BCCI aka team India, as India will not play against Pak and Pak, will automatically earn points. Why every team have a different number of matches? Isn't it biasedness and what about the credibility of championship",NOT,NONE,NONE
hasoc_en_565,"OJ’s new Twitter account, he’ll be typing with the tip of a knife #murderer",NOT,NONE,NONE
hasoc_en_2043,@TimesNow #Aligarh #police is busy protecting #Islamic #rapist monsters &amp; will stop anyone trying to get justice for victims... Great law &amp; order of #India 🇮🇳,NOT,NONE,NONE
hasoc_en_3438,"@realDonaldTrump As I scroll through all I see is This Tweet is unavailable.     Cause I blocked all you’re fake followers, Russian bots and racist whiners.     Make America Proud Again. Cause #FuckTrump it’s always been great. Make America Smart Again. Cause #FuckTrump we believe in #Science",HOF,HATE,TIN
hasoc_en_5544,"After watching #WhenTheSeeUs I feel so sad! This isn’t possible, but it was! #fucktrump really! And fuck everyone who is a racist! That’s not cool! We are one 🌎 #moonriver #frankocean",HOF,PRFN,TIN
hasoc_en_5742,@KTHopkins 'Our countries'???? #Dickhead,NOT,NONE,NONE
hasoc_en_2466,Basically Congress and it's allies do not like Hindus and PM represents as a Hindu which they absolutely reject. Entire Congress and it's supporters should be thrown out of this country. \n#GandiNaaliAbuse,HOF,HATE,TIN
hasoc_en_5232,#murderer on @Twitter are you fucking serious!!! Wtf is wrong with you https://t.co/pPFIklQwDm,NOT,NONE,NONE
hasoc_en_942,"@ICC England team wears Poppies ( red flower symbol)which honours war dead, on the right collar of their shirts  in the first Test against India in Rajkot  Why Dhoni is being stopped to wear a symbol for Martyrs  @BCCI #DhoniKeepsTheGlove  @vijai63 https://t.co/Nowba7AnWU",NOT,NONE,NONE
hasoc_en_153,So would you take your seats in Westminster if it came to that?,NOT,NONE,NONE
hasoc_en_5605,How the rest of the World Cup will be played 😂    #ShameOnICC #CWC19 https://t.co/cNO2fBhbtQ,HOF,HATE,TIN
hasoc_en_2156,#ShameOnICC what a arrangement..,NOT,NONE,NONE
hasoc_en_1816,Quinnipiac University National Poll released today!     Every Democrat is leading Trump! 🙏🌊    Joe Biden: 53/40  Bernie Sanders: 51/42  Kamala Harris: 49/41  Elizabeth Warren: 49/42  Pete Buttigieg: 47/42  Cory Booker: 47/42     #VoteBluNoMatterWho   #FuckTrump,NOT,NONE,NONE
hasoc_en_1023,"What the fuck is going on here @ICC !! Bunch of fuckwits controlling cricket. @ECB_cricket , @BCCI are oppressing the game we love so much! That is out every day of the fucking week.....'Top-of-off' they used to teach us. MURTAGH is a Monster with the Dukes.",HOF,PRFN,TIN
hasoc_en_4447,@VerityPlayer @FLOTUS I just can't wrap my brain around the fact that shit has gotten this far.   #fucktrump and the whole #cult45,NOT,NONE,NONE
hasoc_en_130,British Muslim cleric tells boys they can have sex slaves Da1  https://www.youtube.com/watch?v=EJqSpmPD4GU …,NOT,NONE,NONE
hasoc_en_5438,We would be imprisoned in a heartbeat for this bullshit. #FuckTrump https://t.co/eNykVUwjBO,HOF,PRFN,TIN
hasoc_en_5040,I'm down with that Chuck. #BOYCOTTCHINA https://t.co/OwaolFkEWx,HOF,HATE,TIN
hasoc_en_2677,"@realDonaldTrump I'm looking forward to seeing the Secret Service escorting you out of the White House. Then, I'll look forward to seeing the Feds escort you out of your home in handcuffs. #TrumpisaTraitor #TrumpisaCriminal",NOT,NONE,NONE
hasoc_en_4838,"@wvjoe911 What in the HELL is WRONG with #Alabama?  State law FORCES #Rape #Victim to allow #ParentalRights to #RAPIST?   F,,,ing SICK!   #BoycottAlabama till this CHANGES!   https://t.co/n3jTBGz8RC",HOF,OFFN,TIN
hasoc_en_1993,Are you on high while planning???? #ShameOnICC,NOT,NONE,NONE
hasoc_en_4160,@csfraw @marklevinshow Clinton lied under oath about his extramarital affair. And he did it in the Oval Office. Disgusting human.    #billclinton  #rapist    https://t.co/ogiIQhif22,HOF,OFFN,TIN
hasoc_en_866,#MeghanMcCain mystifies co-hosts by defending #IdiotTrump with a bizarre #Ebola rant: ‘It’s my No. 1 fear in life’ - https://t.co/vyPc9kAVvy,NOT,NONE,NONE
hasoc_en_5024,@RapUp Who cares. #drugger #rapist #robber https://t.co/kpJOe5Aojq,NOT,NONE,NONE
hasoc_en_3672,Coming from a guy he grew up in 70’s and loving the NFL @TheRealOJ32  - just GO AWAY !! You should be behind bars #shameful #guilty #MURDERER https://t.co/Kiw6C0MoOR,HOF,HATE,TIN
hasoc_en_5056,"@BrianKolfage @CBP @DHSgov @harkjay350 @RyanAFournier @DrPaulGosar @NeilWMcCabe2 @Rambobiggs #MAGA: 'we are a nation of laws'  same #MAGA nuts, started building a 23 million waste of money wall, that could have been better use to help #Vets and #Homeless , without the proper permits    #Resistance #FuckTrump #Resist #NoWall  #NoHumanBeingIsIllegal    https://t.co/lF2am3njsh",HOF,HATE,TIN
hasoc_en_5342,"@aajtak @sardanarohit @BCCI Will you please show @ICC the value of country pride.   Why BCCI is showing lack of interest in this stupid issue raised by ICC to bring FOCUS on World Cup 2019, which is lacking audience.    Can we boycott Indo Pak Match???    @msdhoni  #DhoniKeSaathDesh #DhoniKeepsTheGlove",HOF,HATE,TIN
hasoc_en_3802,"America is now in the unthinkable position that @POTUS is a     #NationalSecurityThreat     🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸🆘🇺🇸  WHERE ARE YOU, @SenateGOP ⁉️     #TrumpCriminalInvestigations   #TrumpIsATraitor   #TrumpRussia     https://t.co/Cn30XHATIF",NOT,NONE,NONE
hasoc_en_2835,"Yay, the clown is going to wreck the country. What was his slogan again? fuck business wasn\'t it? Great phrase that.\n\nAm sure he\'s going to make a \'titanic success\' of Brexshit.\n\nAfter all, Tories seem to not have much in the brain department these days. pic.twitter.com/ppcOw5oMe4",HOF,PRFN,TIN
hasoc_en_5546,"@senatemajldr Ps. The crisis in my country is YOU and the corruption and theasshole in the Oval Office. If $ is your god, go! If you have ANY sense of decency resign   #GOPTraitors #TrumpDisaster #TrumpCrimeSyndicate #FuckTrump #FuckYouMitch #DitchMitch2020",HOF,PRFN,TIN
hasoc_en_4968,Mental Bankruptcy. Debating on the #gloves.     The game is called cricket. Not “Shakti Pradarshan”. Morons!     #Dhoni #dhonigloves #DhoniKeepsTheGlove #DhoniKeepTheGlove #CricketWorldCup2019 #Cricket #CWC19 @icc @BCCI @msdhoni @imVkohli,HOF,HATE,UNT
hasoc_en_2104,ICC doesn't care because @ICC is protected by rain insurance cover for #CWC19 which means it will be compensated for the refunds it is required to pay to ticket holders as applicable. #ShameOnICC  #INDvNZ    https://t.co/tSp4kQqiND,NOT,NONE,NONE
hasoc_en_2312,@SpringF_kx @BBackerman1 @Rich705 @VtxMad @PennyCarrigan1 @keanothedog @ommatid @ThaddeusArjuna @Rose52413 @fordyce_greg @mason4922 @MBonsario @Doh_Doh_Burrd @clairermassey @SarahLies4Trump @ignats66 @gentlemindmom @cyferPtVila @a_patriciann @AllAboutAllan @stuffbusted @CurtisCBallII1 @DearAuntCrabby @Baltic_Bluebird @BarbieToes1 @basshooker2 @kaysintBB @Barbara13199344 @Michael97396326 @Barbie2692 @BeautyAbounds4U @adamcbest @Falconer084 @BearmanShannon @marcbenoit39 @BenPutnam56 @NotMyPrecedent @Carolyny1948 I’m not saying @realDonaldTrump is a russian asset but the russian sure say he is! #ImpeachTrumpNow #TrumpIsATraitor @MBonsario @e_whittler @AndyOstroy @StevenBeschloss @Lawrence @maddow @AriMelber @JoyAnnReid @MalcolmNance @JillWineBanks @Cheezetta,NOT,NONE,NONE
hasoc_en_5665,"@annshawww @Arya_Here @AlexMampilly @ashishvijayver1 @JagratiGupta3 @Swamy39 @msdhoni No shock! They could have offered Namaz in locker room or anywhr else, why Cricket ground? Obviously that puts restriction on others (u wont agree). If religion is private affair why showoff and impose? #DhoniKeepsTheGlove",HOF,HATE,UNT
hasoc_en_2035,*119 doctors in West Bengal had resigned over voilence    *Called for Nation wide protest     #SaveBengal   #DoctorsFightBack,NOT,NONE,NONE
hasoc_en_5813,@DonaldJTrumpJr #djtj #geniusjunior #dumbass How about WE take care of the CHILDREN we already have?!?  BTW.......how many children has the  #TrumpCrimeFamily   Fostered???????#TrumpIsATraitor https://t.co/BrIfJdKxzr,NOT,NONE,NONE
hasoc_en_1402,@SenSchumer @realDonaldTrump @senatemajldr @SenateGOP Just like he flip flopped on Russia interference in our election. To I don't see why it would be #Russia to I don't see why it wouldn't be #Russia #TrumpRussia #PutinPuppet #TraitorTrump #TreasonousTrump   #TrumpIsATraitor   https://t.co/0xwGqMLXrN,NOT,NONE,NONE
hasoc_en_2653,@BrianKarem @realDonaldTrump Ur not being fair to the Man Baby! #fucktrump #VetsAgainstTrump #fuckthatguy https://t.co/7MbmEsMr9F,HOF,PRFN,TIN
hasoc_en_743,Really @ICC this is your world cup plans. I mean you guys don't even have enough covers to protect the outfield from rains and you are focusing on the gloves of msd... #ShameOnICC,NOT,NONE,NONE
hasoc_en_3904,@TeaPainUSA Wondering if NYT has now endangered the situation by reporting it....Trump-Putin are now aware....and will do everything to win 2020...    #TrumpIsATraitor #PutinsPuppet,NOT,NONE,NONE
hasoc_en_3297,Longterm solution such as pressurising central govt. to make a bill about safety of your workspaces and overall more attention to healthcare.Don't make this a fight betwn TMC&amp;bjp otherwise the crux of the protest will be lost and such incident will happen again #DoctorsFightBack,NOT,NONE,NONE
hasoc_en_4802,"@congressdotgov, @realDonaldTrump IS the foreign threat. He plainly stated he’ll choose foreign adversaries over democracy “because why not”. You have a sworn oath to defend the republic. IMPEACH HIM. DO IT NOW. #ImpeachDonaldTrumpNOW #TrumpIsATraitor https://t.co/gaBSxcBHdo",NOT,NONE,NONE
hasoc_en_1231,"@FirstpostSports @VedamJaishankar EXACTLY. #ShameOnICC @ICC rain and such interruptions which are pretty normal in England at this time of the year, and that is the most vexing part of the whole botched-up scheduling.",NOT,NONE,NONE
hasoc_en_1445,@realDonaldTrump No such thing... except when you’re describing how you harass us. #douchebag #dumptrump #voteblue #byefelicia,NOT,NONE,NONE
hasoc_en_691,@tariqnasheed @GeneralNikkiX Hey wypipo here’s another one of yours you let loose #Sheriff #Louisiana #childmolester #rapist #blacktwitter https://t.co/m5giWDY5V5,NOT,NONE,NONE
hasoc_en_48,Who made WB a hub of extremism?    Mamata Banerjee.   Who prevents Hindus from practising their religion?   Mamata Banerjee.   Who insulted doctors'?   Mamata Banerjee.   Who hates Ram the most?   Mamata Banerjee.   Who wants to turn WB into a  cemetery for Hindus?   Mamata Banerjee. ,NOT,NONE,NONE
hasoc_en_301,Don't cry over beached up baby. His dad's sure to have fathered two dozen more from four wives. Don't fall for victim card #RefugeesGoBack,HOF,HATE,TIN
hasoc_en_4376,#Peace and #Liberty for #Uyhgur !  #PleaseHelp #FreeUyghur #SaveUyghur #MeTooUyghur #PrayForUyghur #EastTurkistan #FreedomForEastTurkistan #Turkistan #Freedom #HumanRights #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina #ウイグル #RT  https://t.co/NqNqUGAQ7l,HOF,OFFN,TIN
hasoc_en_177,"That’s not white supremacy though is it. That means whites thinking AND ACTING as though they are superior to others. What these Jew/Muslim joint actions are concerned with is protecting stuff like Halal/Kosher, circumcision and the right to wear religious garb. 1/2",HOF,HATE,TIN
hasoc_en_313,I asked young Eritreans why they risk migration. This is what they told me http://theconversation.com/i-asked-young-eritreans-why-they-risk-migration-this-is-what-they-told-me-119324?utm_source=twitter&utm_medium=twitterbutton … via @TC_Africa #Refugees #Eritrea,NOT,NONE,NONE
hasoc_en_3403,@msdfansofficial @msdhoni biggest theif of all time. he is a cheater. all his career match was fixed. he is nothing without match fixing.   #DhoniKeepsTheGlove #CWC19 #ICCWorldCup2019 #IndiaWithDhoni #India #BCCI #ICC #fixing #theif,NOT,NONE,NONE
hasoc_en_429,if you will see a #Rapist then what u will do to them ?,NOT,NONE,NONE
hasoc_en_1707,Here is Yoga for Women... Read more...  Remain Young and Fit with Yoga and know more benefits.    #WorldBloodDonorDay #ShameOnICC #SaveBengal #FridayFeeling  #SCOSummit2019 #MenInBlackReview #TheUnmissableMeeting  #doctorsstrike #ENGvWI https://t.co/xdvyFE5fYj,NOT,NONE,NONE
hasoc_en_3525,10 years   09 years   08 years   07 years   06 years   05 years   04 years   03 years   02 years   01 years   09 Month   06 Month     Girls raped by people   Belongs to our Society  Our Nations   I never imagined even   How these black heart   Devil soul   Moving in our Society  #Rapist   #Justice,NOT,NONE,NONE
hasoc_en_1893,DON'T #Retweet This Because #Trump Doesn't Want You To Retweet His #Impeachment Fear #FuckTrump #IndictTrump #JailTrump #Resistance #Resist #Drumpf #TrumpObstruction #TrumpCorruption #BLOTUS #TrumpRussia #CrookedTrump #TrumpCrimes #Impeach45 #Indict45 #FBR https://t.co/7tmZ86aN8B,NOT,NONE,NONE
hasoc_en1_7484,"Alright ... Looks like instructions have gone out to the Left Liberal to make sure a big bastion is not lost by Didi next year, so leave no stone unturned. Start by making Mahua Moitra as the Poster Girl of TMC in the Lok Sabha taking the fight to the house of brute majority.",NOT,NONE,NONE
hasoc_en_1834,Dear @ICC just improve your umpiring first then talk about this   #DhoniKeepsTheGlove https://t.co/JS5nqYxbDg,NOT,NONE,NONE
hasoc_en_464,By wearing the #BalidaanBadge over his gloves @msdhoni has shown his love &amp; respect for the forces.     @icc should understand that this is not related to any political/religious/racial activities    This is about our #NationalPride    #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_582,Great Historic Step In Gender Inquality & Injustice  Where Muslim Men Get Favoured Naturally & Women Are Till Date Exploited Sexually By Primitive Laws In Islam ie. By #Halala GIL ,NOT,NONE,NONE
hasoc_en_4702,IN #BREAKING WORLDWIDE #NEWS: DEVIL POSSESSED SEVENTH KINGDOM #SUICIDAL #MURDERER DONALD #TRUMP HAS BEEN FOUND GUILTY OF #MURDER AND HAS BEEN SENTENCED TO #DEATH! TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE LEGAL AUTHORITIES TO BE EXECUTED,HOF,HATE,TIN
hasoc_en_3536,Such Bugs (like) #Didi are highly disruptive &amp; detrimental to the health of a functional #Democracy called India!     @Shehzad_Ind @amitmalviya @MamataOfficial #WestBengal #DoctorsStrike #DoctorsFightBack https://t.co/twAPIAU6JD,HOF,OFFN,TIN
hasoc_en_2108,"David Jones thinks Boris Johnson is best placed to take on another ´big personality´, Farage. 'He is the most recognisable politician in the country.'  So?  Trump is the most recognisable politician in the States.  @ElspethElspeth #BorisJohnsonShouldNotBePM   https://t.co/kqFXPGsZBW",NOT,NONE,NONE
hasoc_en_1965,@realDonaldTrump Mind your own bullshit will yah? Oh and whilst at it mind all the innocent kids and lives that have gone and you did absolutly nothing about it! #dickhead #TrumpFail,NOT,NONE,NONE
hasoc_en_1861,@WhiteHouse That is absolutely disgusting. A treasonous lier with ties to Russia has no business being associated with our flag. #ImpeachTrump #TrumpIsATraitor #TrumpRussia,NOT,NONE,NONE
hasoc_en_2303,This should have been the anthem of this world cup 😂😁😁 #ShameOnICC https://t.co/DYkHatIreb,NOT,NONE,NONE
hasoc_en_332,Islam teaches us to live by the law of the lands. What she did was a disgrace. Nowhere in islam does it say she has to dress the way she does and many muslim countries forbid it but this country allows it because it's democratic. Sadly her actions have given Muslims a bad image.,HOF,HATE,TIN
hasoc_en_2457,#GandiNaaliAbuse Shame on Congress for using filthy language. Congress deserves anhilation from Indian political scene.,NOT,NONE,NONE
hasoc_en_4615,@realDonaldTrump @MarshaBlackburn Really only one response to Trump at this point.   TRAITOR  #TraitorTrump  #TrumpsWorseThanNixon   #TrumpFarWorseThanBillClinton  #TrumpSellsAmericaToHighestForeignBidder  #TrumpIsATraitor,HOF,HATE,TIN
